28395 28095 37929 79517 102277
501 0 0 2 7 5
great 1 6 7 13 14
wider 3 2 4 2 2
expect 72 68 121 225 322
10 43 48 55 116 354
279000 0 0 0 0 3
macandrew 0 0 0 2 1
018 1 0 0 2 0
age 0 1 0 1 3
load 8 16 1 2 5
goodwil 0 0 0 1 5
janeiro 3 0 0 0 0
oct 0 1 0 2 5
memphi 0 1 0 4 2
850 3 1 3 7 5
110 2 6 9 19 31
comdata 0 0 0 7 0
absenc 0 2 4 1 3
agricultur 6 217 1 4 5
seaman 0 0 0 1 2
extract 4 0 1 1 0
380000 2 1 0 2 0
1602 1 0 0 0 2
threaten 11 5 8 6 0
2885000 0 0 0 0 3
543 1 1 0 0 2
ltzico 0 0 0 3 0
experi 2 0 3 9 6
influenc 3 3 10 5 5
stretch 3 0 0 2 2
composit 0 0 1 5 1
225p 0 0 0 0 4
tultex 0 0 0 0 3
cola 0 0 0 4 0
83 3 4 1 25 23
6808100 0 3 0 0 0
456 0 0 1 0 10
explos 5 2 1 1 2
302 0 0 0 0 5
lthmte 0 0 0 0 3
clark 0 0 0 3 2
yearli 0 0 0 5 3
refriger 0 0 0 2 2
6191000 0 0 0 0 3
think 17 15 37 34 8
190000 0 1 0 0 3
registr 3 1 0 7 5
ltdci 0 0 0 2 1
roof 0 0 1 1 1
marketplac 0 0 2 2 2
chimi 0 0 0 2 1
673 0 0 2 0 2
lthpr 0 0 0 9 0
281 1 1 0 2 6
365000 0 0 0 0 3
uniqu 1 1 0 0 2
nonu 0 2 0 2 0
domin 3 4 3 4 2
459 0 0 0 1 3
tariff 6 7 8 0 0
379 1 0 0 1 6
lttele 0 0 0 4 0
429 0 0 2 1 4
33000 0 5 0 0 1
5993000 0 0 0 0 3
life 2 3 7 33 26
136000 1 1 0 0 1
shown 4 2 3 3 4
854 0 0 0 0 7
ground 7 6 9 17 4
nearterm 0 2 1 0 4
saw 10 4 8 7 12
mercal 5 0 0 0 0
role 6 3 15 12 3
morgan 2 0 8 15 6
dlrshr 0 0 0 3 1
coincid 1 2 2 2 5
disagr 1 0 0 1 1
ajinomoto 0 0 0 3 0
38000 0 2 0 0 2
fructos 0 4 0 0 0
626 0 1 0 0 2
14998 0 0 3 0 0
bern 4 0 0 0 0
733 0 0 0 2 1
486 0 1 0 2 0
3850 0 0 0 2 1
encompass 0 0 4 0 0
capita 0 2 1 0 1
ltava 0 0 0 9 0
flowthrough 2 0 0 1 0
tremor 4 0 0 0 0
disturb 0 0 3 0 0
insignific 0 2 2 0 1
validli 0 0 0 5 0
tertiari 1 0 2 0 0
difficulti 9 3 8 6 8
ltcax 0 0 0 6 0
consist 5 7 13 25 9
schweizerisch 0 0 0 0 5
pain 0 0 1 1 2
imperi 4 0 0 10 11
resurg 1 0 1 1 0
529 1 0 1 0 5
basic 3 6 13 4 11
buckstein 0 0 0 4 0
door 2 3 1 6 2
valuabl 0 0 0 3 0
exert 1 3 0 0 0
16000 0 1 3 1 3
georg 3 11 1 9 3
outward 0 0 3 0 0
1076 0 0 0 1 2
6874505 0 0 0 0 3
protein 0 1 0 2 1
dull 0 0 3 0 0
practis 0 1 2 0 1
sharp 18 11 32 2 27
amort 0 0 0 0 9
443 1 0 0 0 7
nobodi 2 0 2 0 1
caesar 0 0 0 16 1
lttoronto 0 0 0 1 2
25000 2 14 1 1 3
pctown 2 0 0 4 7
hand 3 4 32 10 11
harvard 1 0 0 2 1
illeg 4 1 2 4 1
unicorp 0 0 0 6 3
speaker 3 0 0 1 0
reuter 36 44 27 60 31
22000 0 3 0 0 6
3100 1 1 0 1 0
ltwmb 1 0 0 1 2
ltdco 0 0 0 1 2
788 0 0 0 0 4
ecuadorean 7 0 0 0 0
1142 0 0 0 0 3
undertaken 1 1 0 4 2
nonrecours 0 2 0 0 1
elect 3 0 15 21 5
copper 0 1 0 3 4
rupe 0 2 0 0 1
emphasi 2 1 1 4 4
environ 4 1 1 7 7
esselt 0 0 0 1 2
ltjardhkg 0 0 0 0 4
daytoday 0 0 3 0 1
4508000 0 0 0 0 3
vw 0 0 0 1 2
valu 15 20 43 153 67
street 1 0 1 36 13
ope 1 0 0 0 2
10k 0 0 0 2 2
v 0 2 0 1 0
safeguard 1 0 1 4 1
sulphur 4 0 0 0 1
boot 0 2 0 2 0
lawyer 0 0 0 5 0
contin 2 2 0 0 0
repaid 4 0 1 0 2
ltefh 0 0 0 8 0
ltocf 0 0 0 4 0
anhui 0 4 0 0 0
sullivan 0 0 1 2 1
proceed 5 5 1 26 10
idea 3 6 9 3 0
1461000 0 0 0 0 3
wilfr 0 0 0 0 3
bracket 0 4 1 0 0
283 0 0 0 0 8
resold 4 0 0 0 0
plastic 3 0 0 16 8
ltvowgf 0 0 0 1 2
coloni 0 0 0 5 4
brazil 14 9 8 8 19
52000 0 1 0 0 3
downstream 2 0 0 1 1
particular 2 4 12 3 9
earliest 0 1 0 2 1
produc 76 69 14 59 36
depart 32 135 15 58 24
confer 30 6 22 20 38
gsm102 0 3 0 0 0
aluminium 0 0 0 2 8
333 2 1 0 3 6
ltsterl 1 0 0 4 1
dental 0 0 0 3 0
901000 0 0 0 0 6
4175 0 0 0 8 0
counterpart 1 1 0 1 0
interfer 3 1 1 5 0
307 0 3 0 1 5
160 3 2 15 9 35
1825 1 0 0 2 1
order 15 9 26 34 48
pursu 3 1 6 21 4
shore 1 0 1 1 1
jose 4 0 2 2 0
nurseri 0 0 0 1 4
drawn 3 2 2 1 0
248 1 0 0 2 8
235000 2 0 0 0 5
slope 4 0 0 0 0
signatur 0 0 2 1 0
176 1 0 3 4 25
mitsui 0 0 2 4 0
damerica 0 0 0 2 1
metr 4 0 0 0 0
helicopt 1 0 0 2 0
coin 0 0 2 2 0
averi 0 0 0 0 3
593 0 0 0 2 5
ltnippon 1 0 0 5 2
herrhausen 0 0 1 1 1
tour 1 1 2 0 0
charl 4 8 0 11 3
ltmcd 0 0 0 1 3
ltbcoml 0 0 0 5 0
theta 0 0 0 5 0
learjet 0 0 0 3 1
southwest 5 3 0 13 4
lthillard 0 0 0 4 1
38595 0 0 3 0 0
317 1 2 0 4 17
pillsburi 0 2 0 1 5
boom 4 0 3 1 0
certif 0 26 13 4 22
wang 0 0 2 0 2
canada 29 26 52 53 41
lbo 0 0 0 15 0
carolina 0 0 0 1 8
namibia 2 0 0 1 0
doubt 0 2 17 10 10
refinanc 0 0 1 1 2
borgwarn 0 0 0 18 0
cineplex 0 0 0 2 1
slid 0 0 3 0 1
premium 1 6 0 18 12
alsabah 6 0 0 0 0
suffield 0 0 0 3 1
hike 2 0 1 3 23
circl 0 0 2 2 2
3600 1 0 0 1 1
prestig 1 0 1 2 0
led 8 8 12 64 6
hoogoven 0 0 0 1 2
prime 10 3 20 11 5
235 0 0 1 2 18
mn 0 0 0 2 5
malaysia 2 3 2 4 3
subcommitte 4 15 9 8 0
global 3 4 6 7 4
runup 1 2 0 1 1
northern 19 20 0 15 9
9500000 0 0 0 1 2
cote 1 0 0 2 0
diseas 0 3 0 1 0
1678000 0 0 0 0 3
recov 12 3 7 6 14
freeportmcmoran 0 0 0 1 3
74 5 2 2 9 21
edelman 0 0 0 5 0
179 3 1 1 1 19
ltpgloa 0 0 0 5 0
damag 32 25 15 15 2
disincent 2 0 0 2 0
bonus 0 4 0 0 2
season 8 42 7 3 9
us 131 244 210 215 143
subsid 1 25 1 1 0
ltcooper 1 0 0 2 1
208 0 0 1 0 22
850000 1 0 0 1 2
1994 0 0 0 2 2
narragansett 0 0 0 8 0
realign 0 0 6 0 1
1134 0 1 1 1 3
fli 1 1 1 3 2
larger 8 3 7 11 8
ica 0 1 1 1 0
293000 0 0 0 0 3
silkworm 6 0 0 0 0
optic 0 0 0 2 3
attract 7 8 9 22 3
recoveri 11 3 6 3 23
english 0 3 1 0 1
ltpsonl 0 0 0 1 3
borrow 5 1 21 13 21
zimbabw 0 1 1 1 0
931 0 0 0 0 4
co 46 13 15 392 424
reconsid 0 0 0 6 1
vista 1 0 0 2 3
healthvest 0 0 0 2 1
warplan 5 0 0 0 0
competitor 0 2 1 14 7
dupont 3 0 0 0 1
958 0 2 1 0 0
bilzerian 0 0 0 4 0
312 0 2 0 1 13
outbid 0 0 0 3 0
wood 3 0 0 6 5
optim 9 2 4 1 6
108 2 4 0 1 33
syrup 0 5 0 0 0
1504 0 0 0 0 3
dyneer 0 0 0 2 1
ltldmfa 0 0 0 0 3
916 0 0 2 0 2
casual 0 0 0 2 1
69000 0 2 0 0 2
615 0 4 0 3 2
ctc 0 0 0 3 0
ltprecambrian 0 0 0 0 3
h 0 1 1 5 3
convert 2 0 4 69 28
acr 5 20 0 8 1
1553592 0 0 0 0 3
ltabsb 0 0 0 3 1
popular 1 0 6 1 0
airport 1 0 1 8 1
agenda 1 9 3 2 0
32000 2 1 0 1 3
tradeabl 0 0 1 2 0
ltitm 0 0 0 2 2
1 17 34 15 21 94
rumour 1 1 5 4 1
1069000 0 0 0 0 3
graphic 0 0 0 5 7
issu 34 34 49 131 82
jaim 3 0 1 0 0
9025 0 0 0 13 0
icahn 1 0 0 10 0
furthermor 1 4 2 0 1
southeast 10 8 1 6 3
unstabl 0 0 4 1 0
infus 0 0 1 6 1
perfectli 0 0 1 2 0
richardson 0 0 0 1 4
825 0 2 0 0 6
1200000 0 0 0 1 5
transit 1 0 1 2 3
econom 31 26 104 30 19
scandal 0 0 2 5 0
republican 1 8 0 2 0
454000 0 0 0 0 3
ltbbec 0 0 0 2 1
447 0 0 0 0 5
196 0 0 1 4 15
jump 4 3 4 4 11
28000 1 2 1 2 1
regard 4 5 11 19 2
1983 6 3 3 6 16
remitt 0 1 4 0 0
65 7 9 7 34 47
140 5 5 9 6 30
ltcci 0 0 0 7 2
satisfi 4 2 9 15 4
walsh 0 0 0 1 3
3313 0 0 0 0 3
tc 0 1 0 0 2
amt 0 0 0 0 4
saunder 0 0 0 3 1
radic 0 0 3 2 3
boliden 0 0 0 9 2
4133 9 0 0 0 0
1785000 0 0 0 0 3
tran 0 0 0 22 1
file 1 6 0 166 28
recaptur 1 1 0 1 2
broadli 0 0 14 1 2
ltrtrsl 0 0 0 2 1
raul 0 0 0 3 0
fairchild 1 0 0 13 3
ration 0 1 2 1 3
500 9 7 14 27 18
467000 0 0 0 0 4
blow 4 1 1 1 0
lttmoc 0 0 0 3 0
sourc 38 68 49 46 9
pizza 0 0 1 5 1
subdu 0 0 3 0 0
sanwa 0 0 1 3 1
hall 1 2 0 2 2
fraud 0 0 1 1 1
gencorp 0 0 0 32 4
andrew 1 0 2 3 0
achiev 5 5 17 9 22
ltnova 1 0 0 2 1
industrialis 3 2 16 0 0
alon 2 1 13 4 3
101516 0 0 3 0 0
brace 0 1 1 10 1
ltsti 0 0 0 2 1
snap 1 0 2 0 0
subproduct 0 3 0 0 0
1149 0 0 0 0 4
241 0 0 1 0 13
petri 0 0 0 0 3
room 2 2 14 3 0
cutback 5 2 0 1 2
77 2 5 1 3 43
scandinavia 0 0 0 2 1
98 5 2 2 13 17
682 0 0 0 0 5
carbon 1 0 0 1 1
740 1 0 0 3 3
lend 13 1 24 9 13
conclud 3 6 5 20 2
convinc 4 3 4 3 2
ltgt 1 0 0 2 1
els 0 2 2 8 1
ministri 25 18 34 17 4
aground 1 3 0 0 0
baltic 1 3 0 1 0
successor 0 0 1 1 2
liquid 15 3 66 14 26
nonetheless 1 1 1 0 0
moistur 0 14 0 0 0
closur 6 0 2 1 8
anderson 0 0 0 5 0
primarili 4 5 0 8 19
marion 1 0 0 1 2
adob 0 0 0 1 3
alaska 8 0 0 6 1
difficult 7 10 19 10 12
884 0 1 0 0 2
stg 4 6 106 37 81
output 56 28 3 4 5
51516 0 0 6 0 0
steel 5 0 3 18 22
australian 7 11 7 12 15
pantera 0 0 0 3 0
safetykleen 0 0 0 3 0
ltmdnt 0 0 0 3 0
pearson 0 0 0 2 3
find 15 10 17 19 5
ltald 0 0 0 5 2
defici 0 20 0 3 1
fieldwork 0 4 0 0 0
delawar 1 0 0 11 5
telephoniqu 0 0 0 5 0
visit 10 6 5 3 1
hammer 0 1 0 3 0
noth 5 7 5 8 3
maryland 0 0 0 8 0
monsanto 0 0 0 4 0
298 1 1 1 2 9
threat 10 5 5 2 5
fewer 1 0 2 1 3
plain 3 4 0 1 2
way 31 23 32 31 5
sentenc 0 0 2 1 0
thought 5 7 13 6 1
hospit 0 0 0 9 7
realist 3 0 3 1 1
justic 3 3 0 24 2
1430 1 0 2 2 1
austria 0 1 1 2 3
safeway 0 0 0 3 1
2000 10 7 2 7 5
arrang 4 3 24 45 10
stanc 0 0 9 1 0
1231 0 0 0 0 5
treasuri 7 3 133 8 2
sown 0 10 0 0 0
downsiz 0 0 0 0 3
ltbnr 0 0 0 5 0
okla 0 0 0 3 0
fortun 0 0 5 6 0
809000 0 0 0 0 4
worldwid 12 1 8 23 13
widerang 0 0 3 1 0
cheap 7 3 3 0 1
elev 0 13 1 3 0
ralph 0 4 0 0 1
freez 2 3 0 3 2
dip 3 0 7 2 4
del 0 0 0 5 4
price 159 107 53 255 120
popul 2 3 0 0 1
tremend 2 0 2 1 2
organ 15 10 1 16 10
hydrocrack 3 0 0 0 0
usda 1 120 0 0 0
harvest 2 36 1 1 0
404 1 0 0 0 5
met 9 6 14 27 2
ltitt 0 0 0 2 4
spill 4 0 0 0 0
conder 0 0 0 3 0
unsuccess 1 0 1 18 1
1546 1 0 0 0 3
784000 0 0 0 0 5
guardian 0 0 0 1 3
4700000 0 0 0 1 6
314000 0 0 0 0 4
akzo 0 0 0 2 2
226000 0 0 0 0 3
greatest 2 2 2 1 2
black 0 1 5 4 3
319000 1 0 0 0 3
taiwan 0 15 18 2 1
perform 3 3 21 13 62
simpl 2 2 1 2 0
oman 3 0 5 0 0
realti 0 0 0 5 19
quarterli 0 1 3 3 239
wheat 1 222 1 0 0
tanker 22 0 0 0 1
garden 0 0 0 7 3
crosbi 0 0 0 4 2
week 72 89 94 110 47
submers 0 0 0 5 0
appear 12 13 23 12 10
trigger 4 2 11 7 0
label 0 1 0 5 0
reincorpor 0 0 0 2 2
opportun 8 3 6 25 11
1275 0 0 0 1 5
climat 3 2 3 1 3
town 3 0 1 1 1
79 1 1 0 7 24
1548000 0 0 0 0 3
ltbh 0 0 0 3 0
m3 0 0 3 0 0
soley 0 0 1 2 0
socal 3 5 6 5 2
649 0 0 1 0 5
air 8 11 3 45 6
neutral 8 2 2 0 1
beach 1 0 0 10 0
1034 0 0 1 1 2
throughput 4 0 0 0 0
downturn 4 0 3 1 9
sydney 1 1 3 1 3
initial 2 0 0 0 1
434 0 0 0 1 4
herald 0 0 5 4 2
stuck 2 0 0 1 0
beaufort 1 0 0 1 1
groceri 0 0 0 3 2
14 13 21 18 46 176
packag 5 7 14 23 6
depreci 1 0 13 0 30
cie 2 0 0 4 6
lodg 1 1 0 2 0
16500 0 1 1 1 0
fuller 0 0 0 1 2
76000 0 0 0 1 4
sixth 3 1 0 3 2
watanab 0 0 0 6 0
feel 5 6 12 8 3
jame 6 1 42 30 11
advic 0 2 2 5 0
pikandrol 0 3 0 0 0
restaur 0 0 0 14 18
pacif 21 9 0 53 31
key 5 9 28 18 15
foot 0 0 1 5 4
yearearli 0 1 0 0 20
messeng 0 0 0 4 0
8000 0 2 2 2 2
noncash 0 0 0 0 5
unchang 8 13 24 6 26
case 8 13 8 24 13
jurisdict 1 1 0 2 0
2400 0 0 0 6 1
kodak 0 0 0 6 1
unspecifi 5 1 3 9 3
foreclos 0 0 0 3 0
brand 0 0 0 13 7
principl 2 0 3 77 9
gundi 0 0 0 2 2
downsid 0 1 2 0 0
cement 1 0 0 3 3
fill 5 1 0 1 4
claus 1 5 1 1 0
qualif 0 0 0 0 4
533000 0 0 0 0 3
hess 2 0 0 1 0
retain 4 2 4 49 16
ltunit 0 0 0 5 3
62 0 0 3 14 30
166000 0 0 0 0 4
rose 35 17 43 25 118
marcu 0 0 0 1 2
festiv 0 0 3 0 0
tabl 1 2 1 9 1
1200 0 5 2 2 3
languag 1 0 3 0 5
miami 0 0 0 3 0
fidel 0 0 0 6 2
peru 1 3 3 1 0
petrol 5 0 0 1 2
danish 0 0 3 1 2
1785 5 0 0 0 0
mandat 1 0 1 1 0
debentur 0 0 0 28 16
nov 0 0 0 3 23
attorney 0 0 0 5 2
centigrad 0 4 0 0 0
lay 0 0 3 4 3
951000 0 0 0 0 5
119 0 1 2 2 29
crude 166 2 0 4 17
stabil 16 11 79 3 10
wil 0 1 2 2 1
provis 3 19 6 24 102
author 4 28 35 47 43
ltmob 7 0 0 1 0
modest 3 3 6 2 8
elgin 0 0 0 2 1
surround 1 1 4 8 2
648 0 0 0 2 1
korean 3 0 4 0 0
moscow 2 24 0 1 1
238 0 0 0 0 11
someon 0 1 0 10 2
ltuac 0 0 0 3 3
implic 4 1 5 2 1
michel 0 0 3 1 1
revalu 0 0 11 2 5
philippin 0 2 1 9 1
supplement 2 2 0 3 1
2276000 0 0 0 0 3
cincinnati 0 2 0 3 0
vicepresid 2 2 1 6 0
ltgruppo 0 0 0 3 0
upgrad 4 0 1 0 3
1752 1 0 0 0 2
success 9 6 24 17 22
fall 41 45 88 8 61
restrict 13 8 16 28 5
recover 2 1 0 0 0
bancshar 0 0 0 11 5
1238 2 0 0 2 3
782 0 0 0 1 3
guinea 2 0 0 1 0
382000 0 0 0 0 3
littl 8 12 35 14 15
2300 0 1 2 0 0
holli 0 0 0 0 3
800 3 1 15 13 5
throughout 3 6 3 8 8
telephon 4 1 8 29 22
rural 0 5 2 1 0
sens 0 3 4 5 0
largest 28 11 10 78 30
794000 0 0 0 0 3
orlean 0 3 0 0 0
217 0 1 0 7 21
908 0 0 0 0 3
writeoff 0 0 2 1 35
reach 18 33 31 71 24
airlin 1 0 1 54 13
valley 2 1 0 10 8
eastman 0 0 0 6 1
ltwg 0 0 0 1 3
ltpn 0 0 0 0 4
1842 1 0 0 0 2
bc 0 0 0 1 3
rainfal 0 14 0 0 0
89000 0 0 0 0 3
accid 4 2 0 0 4
pti 1 2 0 13 5
510000 1 0 0 0 2
710 0 0 0 0 7
benequ 0 0 0 3 0
2650000 0 0 0 0 3
219 0 2 1 4 10
780000 0 0 0 1 2
allischalm 0 0 0 8 0
315000 0 1 0 0 3
inclus 1 0 0 0 2
672 2 0 0 0 3
374 0 2 0 0 11
tank 3 1 0 2 0
dart 0 0 0 9 0
bow 0 0 2 2 0
550000 0 2 0 0 3
defus 0 0 3 0 0
7 1 8 3 7 19
texaco 15 0 0 0 0
475 2 1 0 7 6
49 3 2 2 22 50
enquiri 1 1 2 1 0
28 7 8 10 40 304
layoff 2 0 0 1 1
wool 0 2 0 1 0
option 20 17 9 77 13
exchang 17 25 192 273 81
890 0 0 1 0 4
205 1 1 1 1 13
seven 12 28 17 36 167
ltinp 0 0 0 0 3
415 1 5 0 2 7
411000 0 0 0 0 3
sand 4 0 0 2 2
perhap 1 4 10 1 2
inertia 0 0 3 0 3
forgiv 0 0 1 1 2
given 14 14 62 44 41
quietli 1 0 2 0 0
bours 0 0 0 4 8
programm 3 0 4 2 7
turmoil 1 0 2 0 0
maker 0 1 1 47 12
boost 27 11 29 28 24
henderson 0 1 0 2 2
navi 6 0 0 1 1
managementl 0 0 0 6 0
335 1 0 1 1 20
condit 15 20 28 109 26
suburban 0 0 0 7 2
actual 7 13 7 5 5
fob 0 10 1 0 0
1596 0 3 1 0 1
lttn 0 0 0 4 0
spot 21 4 8 0 0
987 0 1 0 0 5
384000 0 0 0 0 5
wide 1 4 18 7 8
confid 11 2 15 19 16
830 0 0 0 1 4
2500000 0 0 0 4 4
somebodi 0 3 0 0 0
692 1 0 0 0 4
inappropri 0 1 1 1 1
dominion 0 0 0 4 3
add 6 4 43 15 12
profit 18 10 11 78 832
fixtur 0 1 0 2 0
past 25 18 34 26 15
absorb 1 0 6 2 1
histor 1 3 6 2 2
overhead 0 0 0 2 2
360000 2 1 0 0 2
artifici 1 2 0 3 2
1225 2 1 0 1 0
women 0 0 1 2 1
hk 0 0 2 6 19
724 0 0 0 0 4
ian 1 0 3 0 0
sort 1 0 2 6 1
piec 0 0 0 4 1
20 31 52 22 125 270
493 0 0 1 0 6
learn 1 1 5 3 1
cap 0 3 2 4 2
203 1 3 1 0 18
disclosur 2 1 3 12 1
ltmlc 0 0 0 1 2
indebted 0 1 0 3 1
banner 0 0 0 8 0
press 19 6 18 29 14
ltkep 0 0 0 0 3
fate 0 0 0 3 0
special 5 15 16 69 33
rehear 1 0 0 1 1
122000 0 1 0 0 3
audiovideo 0 0 0 13 0
naval 7 0 0 0 0
loophol 2 1 0 0 0
fertil 0 3 0 1 1
515225 0 0 0 0 3
85 3 15 10 11 39
carrol 1 1 0 1 0
1872 0 0 0 0 3
overrid 3 0 0 0 0
ltmodx 0 0 0 2 1
penc 0 0 1 9 5
fahd 6 0 0 0 0
presidenti 5 0 1 6 2
zayr 0 0 0 0 3
casualti 1 0 0 6 4
417 0 0 0 2 2
227 0 3 2 0 10
ltcaphhkg 0 0 0 0 4
million 4 5 3 5 13
qatar 11 0 6 0 0
ltcke 0 0 0 1 2
nonoil 5 0 2 1 0
14600 0 0 3 1 1
399 0 1 0 0 9
1233 0 0 0 0 3
96000 0 1 0 0 5
1351 0 1 0 0 2
expand 5 15 13 40 27
tri 8 13 24 34 8
dollaryen 0 0 12 0 0
bangladesh 0 7 0 0 0
2625 0 1 0 3 1
jack 0 0 0 7 8
mark 1 7 75 30 48
separ 6 1 2 38 9
mlx 0 0 0 2 1
2233 0 0 0 0 3
9 0 3 16 15 13
gcc 3 0 4 0 0
1111 1 0 0 0 4
prefer 2 5 7 74 82
akron 0 0 0 6 0
242 1 1 2 3 12
858 0 0 0 1 2
consid 20 32 28 101 15
januari 32 24 51 41 133
255 0 3 0 5 8
buckhorn 0 0 0 1 2
chart 1 0 4 1 0
438 0 1 2 1 11
ltlpx 0 0 0 3 0
laps 1 0 0 2 0
bluechip 0 0 0 2 1
optimist 8 3 2 2 16
mario 0 0 0 5 0
660000 2 0 0 1 3
568 1 1 0 0 1
slightli 15 10 17 6 27
321 0 0 0 0 10
spr 7 0 0 0 0
2499 0 0 0 3 0
auditor 1 0 0 2 16
ltjwc 0 0 0 1 3
jerom 2 1 0 2 2
burnham 0 2 0 14 7
litig 0 0 0 13 10
abus 0 1 1 3 1
fitzwat 5 0 0 0 0
crack 2 1 0 0 0
retali 0 4 7 2 0
repay 11 3 7 16 10
afternoon 3 2 36 4 1
commiss 10 36 5 205 40
perceiv 0 1 5 1 0
586000 0 0 0 0 3
interst 0 0 0 13 3
carlton 0 0 0 3 1
rite 0 0 0 2 1
561 0 0 0 0 6
cordero 4 0 0 0 0
theyv 0 1 2 2 0
deterior 3 1 3 0 9
pledg 3 3 10 5 1
4500000 0 0 0 0 3
hunt 2 0 1 3 2
part 29 33 25 144 51
glut 1 1 0 1 0
260000 6 0 0 0 2
made 40 63 51 171 92
theyr 1 3 0 7 3
1714 0 0 0 0 5
457 0 0 0 1 5
hung 0 0 0 1 2
ambrit 0 0 0 2 2
take 36 35 101 148 62
winter 5 44 0 1 3
amus 0 0 0 9 1
redempt 0 3 0 4 8
ltttx 0 0 0 0 3
246000 0 1 0 0 2
1650 5 0 1 4 1
financ 14 5 87 121 56
ltbbczz 0 0 0 0 3
813 0 0 0 1 5
use 41 46 42 98 47
330 2 0 1 1 10
down 0 0 0 0 4
candid 0 0 1 6 3
warn 17 4 13 4 2
zurich 0 0 0 4 4
fifth 3 0 0 2 3
ltlloyl 0 0 0 1 3
1735 3 1 0 0 1
578 0 0 1 0 2
robert 6 7 15 23 10
ltglj 0 0 0 3 1
detail 16 30 10 70 22
dneb 0 3 0 0 0
charter 1 3 0 12 10
arizona 0 0 0 6 0
thrown 0 0 1 2 0
heavi 18 22 11 11 12
495 0 0 0 1 2
dieter 0 0 0 1 3
bpi 0 0 0 3 0
rev 0 0 0 0 993
extrem 2 2 19 1 4
gatt 0 3 0 0 0
supercomput 0 0 0 6 0
ltamr 0 0 0 1 2
23000 0 0 0 0 4
bolster 2 2 5 1 2
721 0 0 4 0 3
meant 2 4 6 2 6
waiver 1 0 1 7 1
pretax 0 1 0 35 182
1041000 0 0 0 0 3
redund 0 1 0 1 1
underpin 0 2 2 0 1
118000 0 0 0 0 4
ltlsb 0 0 0 2 1
invalid 0 0 0 5 0
tissu 0 0 0 2 1
tucker 2 0 0 1 0
310 1 1 1 5 6
615000 0 0 0 0 3
120 8 5 8 15 47
began 10 11 21 28 13
sunter 0 0 0 6 0
occup 2 0 0 1 0
11th 1 0 2 1 0
reveal 2 0 4 7 1
need 44 45 65 44 20
geograph 1 1 0 3 2
lthug 0 0 0 1 2
jet 0 0 0 1 2
957000 0 0 0 1 2
1056000 0 0 0 0 3
57000 1 0 0 0 2
berlin 0 1 1 1 2
rospatch 0 0 0 6 1
bat 0 0 0 0 4
drill 45 0 0 8 5
unabl 2 1 2 7 5
banco 3 0 2 2 1
ltmcic 0 0 0 0 3
fairli 1 1 10 3 0
ltinterconnect 0 0 0 3 0
1822 0 0 0 0 4
968 0 0 0 0 4
toni 0 0 0 5 3
klopfenstein 0 4 0 0 0
amic 0 0 0 3 0
soybean 1 61 0 0 0
reassess 1 1 1 1 1
720 0 1 0 1 4
1600000 0 0 0 2 5
answer 3 3 8 3 3
slash 1 2 1 0 1
2600 1 0 0 1 1
90000 1 3 0 0 4
ltrrco 0 0 0 2 2
540 0 0 1 1 3
leverag 0 0 0 28 2
ii 2 2 3 4 5
189 0 3 0 0 8
ltaho 0 0 0 3 1
last 144 113 148 212 227
cheat 3 0 2 0 0
lamb 0 1 0 2 0
1168 0 0 0 1 3
papua 2 0 0 1 0
910 1 1 0 0 1
testimoni 2 1 6 1 1
6788000 0 0 0 0 3
ltz 0 0 0 1 2
sloan 0 0 3 1 0
plate 0 1 0 2 0
raw 1 2 0 3 10
365 1 1 0 0 12
286000 0 0 0 0 4
liramark 0 0 3 0 0
scrip 0 0 0 2 2
balao 11 0 0 0 0
institut 18 1 29 40 21
troop 5 1 0 0 0
technolog 2 2 0 61 46
consider 11 11 11 33 13
142 2 1 2 0 20
nonferr 0 0 0 3 0
depth 7 0 4 5 0
yen 2 1 132 11 22
decemb 38 16 14 48 113
1012 0 1 3 0 2
suharto 7 0 0 0 0
interim 0 0 6 4 17
ambiti 1 0 1 1 0
stori 1 2 3 1 3
nongold 0 0 1 2 0
714000 1 0 0 0 2
fiber 0 1 0 0 2
depos 0 0 0 4 0
dhabi 1 0 2 0 0
369 1 0 1 0 7
amount 16 35 55 86 69
violent 1 0 1 0 1
technic 8 3 11 9 6
685 0 0 0 0 4
426 0 0 0 1 6
compressor 0 0 0 2 1
visnew 5 0 0 0 0
123000 1 3 0 0 2
topic 0 3 1 2 0
lifestyl 0 0 3 2 2
1065 0 0 0 0 3
speech 11 3 11 5 6
1646000 0 0 0 0 3
ltsm 0 0 0 6 0
argentin 3 16 0 0 1
model 0 0 2 0 7
hay 0 2 0 1 0
japanes 11 9 64 32 16
topsoil 0 3 0 0 0
carson 0 0 0 4 2
foundat 1 0 5 5 2
chang 41 41 79 56 105
creation 0 0 1 3 1
transworld 0 0 0 4 2
multifood 0 2 0 0 1
independ 8 2 6 40 9
rise 54 29 104 16 97
fountain 0 0 0 3 0
ltbrf 0 0 0 1 2
1335 0 0 0 0 3
zinc 0 1 0 2 2
2176000 0 0 0 0 3
speak 9 7 11 4 6
encourag 12 13 17 4 13
210000 6 3 0 0 2
1150 0 1 0 4 2
pharmaceut 0 0 0 10 12
gotten 0 0 0 2 1
ecuador 31 1 0 0 1
initi 14 29 18 28 68
teeth 0 1 2 0 0
seri 7 3 6 16 16
30 33 44 31 114 276
meteorolog 0 3 0 0 0
boston 1 0 0 26 10
