359 428 535 1617 2848
21103 0 0 0 0 1
2517000 0 0 0 0 1
988000 0 0 0 0 2
ltcge 0 0 0 0 1
2000035000 0 1 0 0 0
84390 0 0 1 0 0
105615 0 0 0 1 0
securitysensit 0 0 0 1 0
light 22 7 11 8 19
islam 0 0 0 1 1
1986710 0 0 0 1 0
subtract 0 0 0 0 1
2194000 0 0 0 0 2
librari 0 0 0 3 1
gilliam 0 0 0 1 0
mochizuki 0 0 2 0 0
ltbdvf 0 0 0 0 1
4462 0 0 0 0 1
6237000 0 0 0 0 1
83000 0 1 0 0 3
1394000 0 0 0 0 1
677000 0 0 0 0 1
6740000 0 0 0 0 2
675 1 0 0 4 4
armstrong 0 0 0 5 0
1943 0 0 0 0 2
militari 13 0 3 9 5
prison 0 1 1 0 0
misread 0 0 1 0 0
31781461 0 0 0 1 0
488 0 0 0 0 6
1669 0 0 0 0 1
231 1 1 1 2 15
ltmyr 0 0 0 1 0
nawg 0 3 0 0 0
conolog 0 0 0 0 1
hua 1 0 0 0 0
foreshadow 0 0 1 1 0
ltssiaa 0 0 0 1 0
mlnsquarefeet 0 0 0 1 0
stuff 0 0 0 1 0
2789 0 0 0 0 1
lthgic 0 0 0 1 0
9905 0 0 0 0 1
equion 0 0 0 0 1
ltmbls4th 0 0 0 0 1
inteview 0 1 0 0 0
droughtstriken 0 1 0 0 0
3479744 0 0 0 0 1
burt 0 0 0 1 0
348p 0 0 0 0 2
51541000 0 0 0 0 1
2757040 0 0 0 0 1
complain 2 3 3 0 0
dresdner 0 0 1 1 2
2723557 0 0 0 0 1
1270 0 0 0 0 3
directorgener 0 0 1 0 0
18750000 0 0 0 0 1
ltmicrotel 0 0 0 1 0
ziegler 0 0 0 0 1
ltcofab 0 0 0 1 0
25165 0 1 0 0 0
3029930 0 0 0 0 1
978 1 0 21 0 3
netback 3 0 0 0 0
1530 0 3 0 0 0
3747 0 0 0 0 1
525 1 0 1 4 6
benefici 1 1 4 14 3
3325 0 0 0 0 1
forg 0 0 2 1 1
616 0 0 0 0 5
cramer 0 0 0 0 1
mikron 0 0 0 0 1
233003 0 1 0 0 0
shaanxi 0 1 0 0 0
feket 0 0 1 0 0
2375844 0 0 0 0 2
meter 7 0 0 2 0
1751 0 0 1 0 0
ltholland 0 0 0 1 0
datron 0 0 0 0 2
rub 0 0 1 0 0
alsalim 2 0 0 0 0
somewhereand 0 0 1 0 0
util 6 2 0 8 37
793 0 0 1 0 6
38608 0 1 0 0 0
upfront 1 0 0 0 0
rubbertech 0 0 0 1 0
freightkilometr 0 0 0 0 1
2101000 0 0 0 0 1
cavali 0 0 0 0 1
7492686 0 0 0 0 1
9956 0 0 0 0 1
montedison 1 0 0 2 0
nich 0 0 0 3 1
greatli 1 3 1 1 4
lttechnic 0 0 0 1 0
invok 0 0 2 1 0
1059 0 0 1 0 1
3934000 0 0 0 0 1
rough 0 2 0 0 1
amoskeag 0 0 0 4 1
603430 0 0 0 0 1
ltllc 0 0 0 0 1
pier 0 0 0 1 2
rptinsituform 0 0 0 0 1
tadahiko 0 0 1 0 0
261 0 1 0 1 7
ltnsc 0 0 0 6 1
2212000 0 0 0 0 1
ltsotr 0 0 0 1 0
shrank 0 0 3 0 1
ltsbc 0 0 0 0 1
ccbank 0 0 0 1 0
fee 20 0 1 16 6
535 0 0 1 1 6
5144000 0 0 0 0 1
lttexa 0 0 0 0 1
fibergla 0 0 0 4 0
isthmu 1 0 0 0 0
cold 0 13 0 1 1
delhi 1 0 0 3 0
5831 0 0 0 0 1
1827000 0 0 0 0 2
octoberseptemb 0 1 0 0 0
macalpin 0 0 0 1 0
10154 0 1 0 0 0
markup 0 1 0 0 0
aep 0 0 0 0 1
actitivi 0 0 0 0 1
entrepo 0 0 0 1 0
590p 0 0 0 0 1
teresa 0 1 0 0 0
coordin 6 2 17 1 0
corp 73 17 10 744 781
usto 0 0 0 1 0
ga 86 1 1 57 77
ltnwa 0 0 0 0 2
455866 0 0 0 0 1
ing 0 0 1 3 2
11693 0 0 0 0 1
uab 0 0 0 1 0
indiana 2 7 0 4 7
electrin 0 0 0 1 0
admac 0 0 0 0 1
highcost 3 0 0 0 0
ltfcbn 0 0 0 0 2
seagat 0 0 0 0 1
banksouth 0 0 0 1 0
1193000 0 0 0 0 2
bancorp 0 0 0 30 21
sold 10 30 25 148 47
5488000 0 0 0 0 1
securti 0 0 0 1 0
9534633 0 0 0 0 2
parkval 0 0 0 1 0
transpor 0 0 0 1 0
59527 0 0 0 0 1
governmentimpos 0 0 0 0 1
secondari 4 1 0 2 1
4763793 0 0 0 0 1
665 0 0 0 0 2
272700 0 1 0 0 0
5c 0 1 0 0 0
ltrni 0 0 0 2 0
northport 0 0 0 1 0
448 0 0 0 0 7
kean 0 0 0 0 1
175p 0 0 0 0 2
elkin 0 0 0 0 1
2395 0 0 0 0 1
yonn 0 0 0 0 1
08 1 0 2 2 1
punit 0 0 0 2 0
3417659 0 0 0 0 1
takeoff 0 0 0 1 0
187893 0 0 0 0 1
mediumto 0 0 0 0 1
ltpicn 0 0 0 0 1
378 0 3 2 2 9
ltni 0 0 0 0 2
5506 0 0 0 0 2
ltate 0 0 0 0 1
8199000 0 0 0 0 1
rhinewestphalia 0 0 0 0 1
silk 0 0 0 1 0
nazir 1 0 0 0 0
denatur 0 2 0 0 0
1204 1 0 0 1 1
om 0 0 0 1 0
ltgec 0 0 0 1 1
lttvbhhk 0 0 0 1 0
1572 0 0 0 0 1
pet 0 0 0 1 0
12801000 0 0 0 0 1
2332397 0 0 0 0 1
convent 0 3 0 4 2
hemorrhag 0 0 0 1 0
3377157 0 0 0 0 1
1074000 0 0 0 0 1
buse 0 0 0 1 1
grape 0 0 0 1 0
ltvenna 0 0 0 2 0
dlrasset 0 0 0 1 0
imprt 0 1 0 0 0
nativ 1 0 0 0 0
1455 0 0 0 0 3
ltspi 0 0 0 0 2
waterclar 0 0 0 0 1
11414 0 0 0 1 0
1046 0 0 0 0 4
606352 0 1 0 0 0
object 4 6 13 13 5
ltfd 0 0 0 1 2
ltnwbll 0 0 0 0 1
92075 0 0 0 0 1
uspci 0 0 0 0 1
ltpacc 0 0 0 0 1
abovenorm 0 1 0 0 0
1815000 0 0 0 0 5
scitex 0 0 0 0 1
lteuropharmaceut 0 0 0 1 0
expeditur 0 0 1 0 0
ander 0 0 0 1 0
8158000 0 0 0 0 1
wave 3 0 2 0 2
11109190 0 0 0 1 0
milit 0 1 0 0 0
1487796 0 0 0 0 1
137000 0 1 0 0 2
reciproc 0 0 0 2 0
3629000 0 0 0 0 1
northeast 2 6 0 6 1
ltfsfa 0 0 0 1 0
622130 0 0 0 0 1
fuer 0 0 0 0 2
ltmcitt 0 0 0 0 1
16461477 0 0 1 0 0
1975487 0 0 0 0 1
watchword 1 0 1 0 0
8982754 0 0 0 0 1
26108 0 1 0 0 0
ltnold 0 0 0 0 1
17683 0 1 0 0 0
2198469 0 0 0 0 1
ltmlp 1 0 0 0 1
1709 0 0 0 1 1
4059 0 0 0 0 1
nordest 0 0 0 0 1
mcgraw 0 0 0 1 0
323000 0 0 0 0 1
earn 12 3 11 68 375
within 24 14 43 34 22
reintensif 0 1 0 0 0
1880000 0 0 0 0 2
gm 0 0 0 1 2
280505 0 0 0 0 1
7308000 0 0 0 0 1
care 4 5 7 26 10
wireltcwcc 0 0 0 1 0
petition 0 0 1 0 0
1835325 0 0 0 0 1
presidentinvest 0 0 0 1 0
portlandarea 0 0 0 1 0
223000 0 1 0 0 3
ltinvestcorp 0 0 0 0 1
ltmf 0 0 0 0 1
871 0 0 0 0 2
bakeri 0 0 0 2 2
ltcdcra 0 0 0 0 1
jerri 0 1 0 0 3
piti 0 0 2 0 0
ltmdr 1 0 0 1 0
ltfcsi 0 0 0 3 0
54808 0 0 0 0 1
butler 0 0 0 5 2
nicor 0 0 0 0 1
3607000 0 0 0 0 3
steelmak 0 0 0 0 2
134360 0 0 0 0 1
ltrugbi 0 0 0 0 1
1605 1 0 0 0 1
1817000 0 0 0 0 4
589000 0 0 0 0 1
2246000 0 0 0 0 2
paradis 0 0 0 2 3
83779 0 0 0 0 1
prtexempt 1 0 0 0 0
depositori 0 0 0 1 1
183500 0 0 0 0 1
18mar1987 0 0 0 0 1
pactel 0 0 0 0 1
feinberg 0 0 0 1 0
troy 0 0 0 1 0
3006372 0 0 0 0 1
wiehn 0 0 0 0 2
225815 0 0 0 0 1
tilburi 0 1 0 0 0
pse 0 1 0 0 1
ltmxm 0 0 0 1 1
dbm 0 0 0 1 0
angu 0 0 0 0 1
scottish 2 0 0 0 2
280 2 0 1 2 9
revis 9 10 60 13 11
enddecemb 0 0 1 0 2
egyptian 1 1 2 0 0
hercul 0 0 0 1 0
reinvest 0 0 1 1 1
826000 0 1 0 0 0
tandi 0 0 0 1 1
penn 0 0 0 5 1
815167 0 0 0 0 1
staley 0 3 0 1 2
sedi 1 0 0 0 0
921000 0 0 0 0 4
branford 0 0 0 1 0
8867 0 0 0 0 3
346011 1 0 0 0 0
tajon 0 0 0 0 1
76605 0 0 0 0 1
samuel 0 0 0 4 1
cochran 0 0 0 0 1
4562 0 0 0 1 0
ltphcc 0 0 0 0 1
1776000 0 0 0 0 2
4191 0 0 0 0 1
1167000 0 0 0 0 4
packetswitch 0 0 0 2 0
5362000 0 0 0 0 1
sheep 0 0 0 1 0
mood 1 0 3 0 0
2525677 0 0 0 0 1
ltkidston 0 0 0 0 2
1403230 0 1 0 0 0
689000 0 0 0 0 1
6642490 0 0 0 0 1
6500 1 1 0 0 0
ltxtr 0 0 0 1 0
financi 15 5 57 171 160
819 0 0 0 3 3
ltnewpark 0 0 0 0 1
blame 4 0 1 0 6
metromedia 0 0 0 1 0
ltmrll 0 0 0 0 1
club 0 0 3 4 7
centralia 0 0 0 1 0
compout 0 0 0 1 0
laurentian 0 0 0 0 1
chimbotekaohsiung 0 1 0 0 0
2464000 0 0 0 0 1
96573 0 0 0 0 1
1211465 0 0 0 0 1
goldman 1 0 0 10 3
lamont 0 0 0 1 0
130 2 5 1 7 32
imper 1 0 0 0 0
paragon 0 0 0 1 0
vend 0 0 0 2 0
reusabl 0 0 0 0 1
106000 0 0 0 1 2
7629 0 1 0 0 0
ltpnt 0 0 0 0 1
aerosol 0 0 0 1 0
aero 0 0 0 2 2
chase 0 0 6 5 1
ltsanzz 0 0 0 0 2
lafareg 0 0 0 1 0
enjoin 1 0 0 8 0
ltacf 0 0 0 1 0
yearsa 0 1 0 0 0
contributori 0 0 0 0 1
36week 0 0 0 0 1
4948622 0 0 0 0 1
fmd 0 0 0 1 0
everest 0 0 0 0 1
climb 2 0 3 7 8
ltchfd 0 0 0 2 0
m0 0 0 2 0 0
49p 0 0 0 1 0
zuccherifici 0 0 0 2 0
3935969 0 0 0 0 1
5115456 0 0 0 0 1
3197000 0 0 0 0 1
wrongli 0 0 0 1 0
clairifi 0 0 0 1 0
1523 0 0 0 0 1
51pctown 0 0 0 0 1
neglect 0 0 1 0 0
unnam 1 0 0 4 0
7912000 0 0 0 0 1
1356672 0 0 0 0 1
ltaluzz 0 0 0 0 4
restrcit 0 0 0 1 0
2025th 1 0 0 0 0
ltraa4th 0 0 0 0 1
420 2 0 1 5 8
4073000 0 0 0 0 1
exsit 0 0 0 1 0
verhofstadt 0 0 0 1 0
odonnel 0 0 0 1 0
4299000 0 0 0 0 1
736 0 0 0 0 2
backward 0 0 1 0 0
thwart 1 1 1 4 0
blockad 2 0 0 0 0
cooperati 0 0 0 1 0
ltecon 0 0 0 1 0
footwear 0 0 0 2 0
772 0 0 0 0 1
lucr 0 0 1 1 0
hope 19 10 21 31 19
logic 0 0 1 2 5
stronger 3 1 12 4 9
whirlwind 0 0 0 2 0
9315000 0 0 0 0 1
178919 0 0 0 0 2
collectivit 0 0 1 0 0
endofseason 0 1 0 0 0
2160717 0 0 0 0 1
cnt 0 0 0 1 1
ltclri 0 0 0 0 1
particip 6 10 14 37 20
teacher 0 0 1 0 0
3012000 0 0 0 0 2
compet 1 7 2 27 5
25th 2 0 0 0 0
17173497 0 1 0 0 0
bankhau 0 0 0 3 0
cereai 0 2 0 0 0
blanket 0 1 1 0 0
1037000 0 0 0 0 3
4909369 0 0 0 0 1
priceperbarrel 1 0 0 0 0
ontario 0 4 0 13 0
spare 2 1 0 2 0
netherlandsbas 0 0 0 1 0
2071000 0 0 0 0 1
michiganbas 0 0 0 1 0
1566000 0 0 0 0 1
313000 0 0 0 1 3
ltmakl 0 0 0 0 1
tadashi 0 0 2 0 0
sperri 0 0 0 2 0
1984 9 8 6 11 19
ranco 0 0 0 2 0
nurs 0 0 0 1 0
letang 1 0 0 0 0
particulari 2 0 1 0 0
2196 0 0 0 3 0
8027065 0 0 0 0 1
milpita 0 0 0 1 0
incltbigi 0 0 0 0 1
hca 0 0 0 0 1
081 0 0 0 1 0
parvalu 0 0 0 2 0
subdivis 0 0 0 1 0
fellow 4 0 0 0 2
1314700 0 0 0 0 1
seasonaltyp 0 0 0 0 1
29372 0 0 1 0 0
jiji 0 0 1 0 0
manmad 0 0 0 1 0
instron 0 0 0 0 1
mim 0 0 0 2 0
3816580 0 0 0 0 1
nonec 0 5 0 0 0
2435 0 1 0 0 1
stood 1 2 16 1 12
1677 0 0 0 0 2
loew 0 0 0 1 0
trinidad 1 0 0 0 1
finger 0 0 1 0 0
793459 0 0 0 0 1
ltislgf 0 0 0 1 0
biomed 0 0 0 0 3
432 0 1 1 2 4
2050 0 0 1 0 1
preliminari 6 8 2 21 11
4339 0 0 0 0 1
7377000 0 0 0 0 1
43295 0 0 0 0 1
9899000 0 0 0 0 1
allan 0 0 0 2 2
ship 41 43 2 13 15
128164 0 0 0 0 1
draw 9 3 6 2 3
120000 1 4 0 0 4
ltcittt 0 0 0 2 0
1352709 0 0 0 0 1
marlin 5 0 0 0 0
soyb 0 1 0 0 0
overth 0 0 0 1 0
12131000 0 0 0 0 1
staff 5 8 3 12 18
ltcgic 0 0 0 0 2
6467 0 0 0 0 1
ltmym 0 0 0 0 1
onefor15 0 0 0 0 1
1226597 0 0 0 0 1
3848000 0 0 0 0 1
ltamrc 0 0 0 0 1
370000 0 0 0 0 5
califbas 0 0 0 3 1
faciliti 0 0 0 1 0
165 3 4 2 5 25
640030 0 0 0 0 1
3673000 0 0 0 0 2
murdoch 0 0 0 1 1
3649 0 0 0 0 1
downward 3 3 14 1 4
2425000 0 0 0 0 1
ltccpt 0 0 0 0 1
4692000 0 0 0 0 1
enroateas 0 0 0 1 0
2430 0 0 0 0 1
smelt 0 0 0 0 3
216 1 0 0 0 13
roxi 1 0 0 0 1
1761000 0 0 0 0 1
jcurv 0 0 1 0 0
890138 0 0 0 0 2
makd 0 0 0 1 0
ltmgs2nd 0 0 0 0 1
25269 0 0 0 0 1
spurn 0 1 0 0 0
1309412 0 0 0 0 1
506000 0 0 0 0 1
cti 0 0 0 1 0
sprinkel 0 0 2 0 0
93483 0 0 0 0 1
17644000 0 0 0 0 1
cfr 1 0 0 0 0
ltpaloma 0 0 0 0 1
smith 4 1 8 8 5
gardini 0 0 0 3 0
si 0 0 0 1 1
ltrcp 0 0 0 0 1
raymond 2 1 1 3 2
pivot 2 0 0 0 0
ltctp 0 0 0 0 1
497452 0 0 0 0 1
194000 0 1 0 0 3
5545000 0 0 0 0 1
dokla 0 3 0 0 0
cmp 0 0 0 1 0
1603000 0 0 0 0 2
meanwhil 2 4 5 1 3
recours 1 0 0 1 0
ltchg 0 0 0 2 0
ltbrzt 0 0 0 0 1
4193000 0 0 0 0 1
ltfrst 0 0 0 0 1
283000 0 0 0 0 2
235750 0 0 0 1 0
45328 0 0 0 0 1
cst 0 2 0 0 0
cardi 0 0 0 1 0
ltafp 0 0 0 1 2
hydrotr 1 0 0 0 0
1491590 0 0 0 0 1
2943000 0 0 0 0 1
1568941 0 0 0 0 1
bhf 0 0 1 0 0
madelin 0 0 0 1 0
ltsta 0 0 0 1 2
asca 0 1 0 0 0
466 1 1 0 0 4
198388 0 1 0 0 0
1276472 0 0 0 0 1
591 0 1 0 0 5
eqk 0 0 0 0 3
4406065 0 0 0 0 1
6207723 0 0 0 0 1
ltunderwood 0 0 0 2 1
4801000 0 0 0 0 1
1175p 0 0 0 0 1
morocco 0 6 0 0 0
commenc 0 0 0 6 2
2548975 0 0 0 1 0
earningsshr 0 0 0 0 1
339013 0 1 0 0 0
jayark 0 0 0 0 1
ltjwi 0 0 0 0 1
806790 0 0 1 0 0
q 0 0 0 0 2
watcher 0 0 0 0 1
castlemain 0 0 0 0 1
991632 1 0 0 0 0
651397 0 0 0 0 1
unforseen 0 0 0 0 1
frabric 0 0 0 0 1
strata 0 0 0 1 0
ltcosteel 0 0 0 0 1
willcox 0 0 0 1 2
4172188 0 0 0 0 1
25876 0 0 0 0 1
salomon 4 0 2 14 4
ltmtcc 0 0 0 0 2
4837000 0 0 0 0 1
35 21 12 11 49 88
orchestr 1 0 0 0 0
stcok 0 0 0 0 1
ltccmc 0 0 0 1 0
line 19 11 21 56 51
procompetit 0 0 0 1 0
unalloc 0 0 0 0 1
ltcsra 0 0 0 5 0
sizethi 1 0 0 0 0
4273 0 0 0 0 1
jacobson 0 0 0 1 2
750000 0 3 0 3 7
ltgenz 0 0 0 0 1
endapril 0 1 0 1 0
contain 5 8 5 25 14
2940 0 0 0 0 2
henriqu 1 0 0 0 0
incorpor 1 0 3 6 7
noranda 0 0 0 3 0
2112 0 0 1 1 1
nemour 1 0 0 0 0
marketori 0 2 0 0 0
ltnorddeutsch 0 0 0 1 0
voluntarili 1 1 0 1 0
14th 1 0 2 1 0
ltranchmen 0 0 0 0 1
huski 0 0 0 2 1
ltalog 0 0 0 0 1
promin 0 3 1 0 0
oportobas 0 0 0 2 0
hediard 0 0 0 1 0
1543230 0 0 0 0 1
1981 5 3 1 2 7
headquartera 0 0 0 1 0
westlb 0 0 0 0 1
redeposit 0 0 1 0 0
petrolera 1 0 0 0 0
ltehp 0 0 0 0 1
zurichbas 0 0 0 1 0
burnet 0 0 0 1 0
702 0 0 0 1 0
nonchem 0 0 0 1 1
stephen 1 0 2 3 0
congressmen 4 1 0 1 0
dwg 0 0 0 2 1
ltbear 0 0 0 0 1
grainsdomin 0 1 0 0 0
8545000 0 0 0 0 1
feb 4 3 0 30 193
3426 0 1 0 0 1
harrah 0 0 0 0 1
ranch 0 0 0 1 2
engend 0 0 1 0 0
ltparf 0 0 0 0 2
ico 0 1 0 0 0
2440850 0 0 0 0 1
9097 0 0 0 0 1
fantasi 0 0 0 0 1
sink 2 0 0 2 1
729000 0 1 0 0 2
acqur 0 0 0 1 1
exportdriven 0 0 1 0 0
specialist 1 5 1 2 1
1151176 0 0 0 0 1
ltcncl 0 0 0 0 1
orlando 0 0 0 1 0
1292000 0 0 0 0 1
ltbvi 0 0 0 1 0
12141000 0 0 0 0 2
arbitrag 0 0 2 20 2
inabiliuti 0 0 0 0 1
2756000 0 0 0 0 1
150100000 0 0 0 0 1
valli 0 0 0 1 0
ameriana 0 0 0 0 1
4142000 0 0 0 0 1
fact 7 6 13 10 10
moorhead 0 0 0 1 0
incur 1 0 2 8 17
gwf 0 0 0 1 0
501537 0 0 0 0 1
imput 0 0 1 0 4
novatron 0 0 0 1 0
justreleas 1 0 0 0 0
2460000 0 0 0 0 3
cook 1 0 0 4 3
936000 0 0 0 0 2
8136160 0 0 0 0 1
2315000 0 0 0 0 1
ltaxr 0 0 0 0 1
g 1 0 1 4 4
garment 0 0 0 2 0
387 0 0 1 7 8
ltcri 0 0 0 0 1
louisbas 0 0 0 1 0
fixedr 0 0 2 0 0
2299764 0 0 0 0 1
palm 1 4 0 3 0
thi 0 0 0 1 0
515 0 2 0 1 6
glesk 0 0 1 0 0
emigr 1 0 0 0 0
sq 2 0 0 1 0
suna 0 0 1 0 0
flurri 0 1 0 2 0
wrought 1 0 0 0 0
nederlands 0 0 0 0 1
espinosa 7 0 0 0 0
1190 1 0 0 0 4
hardtoreplac 1 0 0 0 0
sacrific 2 0 1 0 0
dealersdeal 0 0 0 1 0
756 0 0 0 0 7
4403 0 0 0 0 1
ltlnsb 0 0 0 0 1
07800 0 0 1 0 0
portobas 0 0 0 1 0
laden 1 0 0 0 0
amerford 0 0 0 1 0
vse 0 0 0 0 1
2509000 0 0 0 0 1
ltgevnbr 0 0 0 0 1
penni 0 1 0 4 1
1025000 0 0 0 0 6
gluck 0 0 0 3 1
2173000 0 0 0 0 2
ltffmi 0 0 0 1 0
metroplex 0 0 0 1 0
184649000 0 0 0 0 1
meaning 1 0 4 3 0
anatolian 4 0 0 0 0
ltmd 0 0 0 2 1
wean 0 0 0 0 1
ltplant 0 0 0 1 0
38750 0 0 1 0 0
buildier 0 0 0 1 0
sindt 0 1 0 0 0
mansion 0 0 0 0 3
8mm 0 0 0 0 1
baldwinunit 0 0 0 0 1
react 2 0 10 4 2
ncnb 0 0 0 0 1
steam 1 1 1 0 3
susan 0 2 0 0 0
8939390 0 0 0 0 1
tom 0 7 0 2 1
1052 0 0 0 0 3
2933 0 0 0 0 1
993156 0 1 0 0 0
koch 0 0 0 0 1
8863000 0 0 0 0 1
scheudl 0 1 0 0 0
796613 0 0 0 0 1
around 34 34 157 40 35
drug 0 0 0 10 9
260702 0 0 0 0 1
ltpcg 0 0 0 0 1
69127000 0 0 0 0 1
highqual 0 0 0 1 0
528000 0 0 0 0 3
1750 15 2 0 1 1
732000 0 0 0 0 4
holdenbrown 0 0 0 1 2
lttran 0 0 0 0 1
choic 2 2 3 4 0
basf 0 0 0 0 5
larg 25 29 51 24 42
ltcost 0 0 0 0 1
ltcolorol 0 0 0 1 0
ltckc 0 0 0 0 1
prior 4 6 1 28 528
decoupl 0 5 0 0 0
987000 0 0 0 0 1
danzar 0 0 0 0 1
13 18 22 11 56 186
524775 0 0 0 1 0
340210 0 0 0 0 1
4124 0 1 0 0 1
excchang 0 0 1 0 0
kingstown 0 0 0 2 0
shenzhen 2 0 1 0 0
cojuangco 0 0 0 3 0
induc 1 1 0 0 0
acquah 0 0 1 0 0
simultan 0 1 1 1 1
4061000 0 0 0 1 0
1798000 0 0 0 0 1
minneapoli 0 6 0 3 2
3892000 0 0 0 0 1
woodinvil 0 0 0 1 0
994 0 0 0 0 3
plywood 0 1 0 0 1
forthcom 0 0 0 3 0
distribut 6 6 1 51 109
inspeech 0 0 0 1 0
jeddahbas 0 0 1 0 0
portugu 0 0 0 2 0
386300 0 0 0 1 0
2232 0 0 0 0 1
2413407 0 0 0 0 1
400518 0 0 0 0 1
ltenzo 0 0 0 0 1
7866000 0 0 0 0 1
goal 5 5 13 3 5
undersecretari 3 9 6 0 0
thunand 0 0 0 0 1
2437914 0 0 0 0 2
privatelyown 0 0 0 4 0
ltclbga 0 0 0 2 1
2454000 0 0 0 0 2
ltpeg 0 0 0 0 2
564000 0 0 0 0 2
400 5 6 11 18 17
steadili 5 4 4 0 2
ltoec 0 0 0 1 0
shareholdersapprov 0 0 0 0 1
fri 0 0 0 2 1
conservat 0 0 0 0 1
5153000 0 0 0 0 1
9377000 0 0 0 0 1
blender 0 0 0 0 1
mickey 0 0 0 0 1
broadcastinglttfb 0 0 0 1 0
848600 0 0 0 0 1
newlyindustri 0 0 3 0 0
14478000 0 0 0 0 1
triumph 0 0 0 1 0
smoki 0 0 0 1 0
pubil 0 0 0 1 0
1996 0 0 0 1 1
43000 0 2 0 1 3
2203 0 0 0 0 2
720906 0 0 0 0 1
say 98 50 162 152 61
cooper 13 8 55 24 10
dawn 0 0 0 0 1
postfebruari 0 0 0 0 1
3279 0 0 0 0 1
15852 0 0 1 0 0
575000 0 0 0 2 1
23723 0 0 0 0 1
altern 1 11 5 49 5
2937 1 0 0 0 0
ltcrowley 0 0 0 2 0
taxloss 0 0 0 1 0
2578887 0 0 0 0 1
spermicid 0 0 0 1 0
4100000 0 0 0 1 2
gerber 0 0 0 2 0
n 0 0 0 7 3
dcni 0 0 0 0 1
prey 0 0 0 3 0
eastcan 0 0 0 0 1
olieselskab 1 0 0 0 0
5440 0 0 0 0 1
ltftr 0 0 0 1 0
circumst 4 2 7 14 9
768683 0 0 0 0 2
1650000 0 0 0 1 1
523 0 0 0 0 4
ltcaterpillar 0 0 0 1 0
99000 0 0 0 0 6
902 0 0 2 2 1
semiconductorltnsm 0 0 0 0 1
ltburn 0 0 0 1 0
ltrtrsi 0 0 0 1 0
doresi 0 0 0 3 0
reduc 29 56 43 53 93
ltbcf 0 0 0 1 1
821000 0 0 0 0 2
malt 0 3 0 0 1
program 21 90 7 33 29
4403000 0 0 0 0 2
ltcrszz 0 0 0 0 1
mantelet 0 0 0 1 0
purchasessal 0 1 0 0 0
ltkokusan 0 0 0 1 0
906000 0 0 0 0 1
unless 8 7 11 33 4
monitor 4 2 2 5 0
bogen 0 0 0 2 0
melvyn 0 0 0 1 0
remodel 0 0 1 1 1
enex 0 0 0 0 1
nonfinanci 0 0 0 2 1
ltlebow 0 0 0 1 0
primark 0 0 0 0 1
ltnovc 0 0 0 0 1
29000 0 0 0 0 5
10020000 0 0 0 0 1
medic 0 0 1 19 28
98050 0 0 0 0 2
2282 0 0 0 0 1
153000 0 1 0 0 3
medchem 0 0 0 0 1
1123 0 0 0 0 2
inflationreduc 0 0 1 0 0
ltpratt 0 0 0 1 1
honeybe 0 0 0 0 1
matter 5 11 12 15 3
hollist 0 0 0 2 0
ltutxn 0 0 0 0 1
ltkri 0 0 0 1 0
whatev 2 1 2 2 0
atcor 0 0 0 0 3
99mlndlr 0 0 0 1 0
7500000 0 0 0 2 1
depc 0 0 0 0 1
spirit 0 0 4 3 1
probe 0 1 1 4 0
819p 0 0 0 1 0
flf 0 0 0 1 0
sfem 0 0 1 0 0
2967 0 0 0 0 1
mercer 0 0 0 1 1
4943584 0 0 0 0 1
280mlndlr 0 0 0 1 0
tide 2 1 1 0 0
laioh 1 0 0 0 0
explan 1 0 0 4 0
527 2 1 2 1 6
4501 0 0 0 0 1
mass 4 1 0 2 2
debut 1 0 0 0 0
ltdow 0 0 0 3 3
envisag 0 2 6 1 0
stiffer 0 0 1 0 0
3457000 0 0 0 0 1
mthli 0 0 0 0 21
3676296 0 0 0 0 1
correspond 1 4 3 0 5
1532 1 0 0 0 1
droughtaffect 0 0 0 0 1
ltslb 1 0 0 7 0
ltommna 0 0 0 1 0
ltdnp 0 0 0 0 1
intent 5 6 8 103 1
plausibl 0 0 1 0 0
contribut 5 4 12 18 43
392975 0 0 0 0 1
housew 0 1 0 0 0
500franc 0 0 0 0 1
ventspil 1 0 0 0 0
enriqu 0 0 0 1 0
2248 0 0 0 0 1
nonpubl 0 0 0 7 0
bernbach 0 0 0 0 1
distinct 0 1 0 0 1
11000 0 0 0 1 2
2240000 0 0 0 0 1
yield 5 23 18 3 13
ltmtrx 0 0 0 0 1
near 29 15 20 14 16
ltbkr 0 0 0 0 1
sunni 0 0 1 1 0
15354266 0 0 0 0 1
548054 0 0 0 0 1
cv 0 0 0 1 0
sugar 1 12 0 12 3
9055000 0 0 0 0 1
drive 1 3 8 8 5
gunshi 0 1 0 0 0
ltatim 0 0 0 0 1
quay 1 0 0 0 0
5501 0 0 0 0 2
674 0 0 0 0 2
5386 0 0 0 0 1
2894000 0 0 0 0 1
3784000 0 0 0 0 1
507529 0 0 0 0 1
horowitz 0 0 0 1 0
eduardo 0 0 0 4 0
mcdougal 0 0 0 1 1
unissu 0 0 0 8 1
sideproduct 0 1 0 0 0
4712315 0 0 0 0 1
lanschot 0 0 0 0 1
franz 0 0 1 0 0
telphoniqu 0 0 0 1 0
acqusit 0 0 0 2 1
injur 2 7 0 0 1
bottom 5 3 2 1 7
2281000 0 0 0 0 2
41300 0 0 0 0 1
169888 0 0 0 1 0
drove 1 0 0 1 0
338000 0 0 0 0 2
